시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
인천광역시 연수구 송도동,9-31,9,31,송도웰카운티1단지,84.96,202103,24,"80,000",8,2008,해송로 143,
인천광역시 연수구 송도동,9-29,9,29,송도웰카운티2단지,149.59,202103,2,"52,500",7,2007,해송로 70,
인천광역시 연수구 송도동,9-29,9,29,송도웰카운티2단지,84.97,202103,5,"76,200",6,2007,해송로 70,
인천광역시 연수구 송도동,9-29,9,29,송도웰카운티2단지,119.91,202103,18,"85,000",6,2007,해송로 70,
인천광역시 연수구 송도동,9-29,9,29,송도웰카운티2단지,180.5,202103,25,"111,000",12,2007,해송로 70,
인천광역시 연수구 송도동,9-29,9,29,송도웰카운티2단지,101.99,202103,31,"87,000",8,2007,해송로 70,
인천광역시 연수구 송도동,9-5,9,5,송도웰카운티4단지,84.87,202103,27,"82,000",4,2010,해송로30번길 20,
인천광역시 연수구 송도동,2-3,2,3,송도이안,131.76,202103,11,"64,000",12,2006,컨벤시아대로 55,
인천광역시 연수구 송도동,2-3,2,3,송도이안,131.76,202103,20,"65,000",20,2006,컨벤시아대로 55,
인천광역시 연수구 송도동,19-6,19,6,송도자이하버뷰1단지,148.612,202103,24,"110,000",4,2011,컨벤시아대로130번길 58,
인천광역시 연수구 송도동,19-7,19,7,송도자이하버뷰2단지,101.7,202103,4,"84,000",2,2011,컨벤시아대로130번길 32,
인천광역시 연수구 송도동,19-7,19,7,송도자이하버뷰2단지,120.745,202103,9,"105,000",10,2011,컨벤시아대로130번길 32,
인천광역시 연수구 송도동,19-7,19,7,송도자이하버뷰2단지,148.612,202103,15,"114,500",9,2011,컨벤시아대로130번길 32,
인천광역시 연수구 송도동,15-12,15,12,송도코오롱더프라우1단지,148.308,202103,13,"76,500",5,2009,컨벤시아대로42번길 8,
인천광역시 연수구 송도동,15-11,15,11,송도코오롱더프라우2단지,134.818,202103,23,"78,000",8,2009,컨벤시아대로42번길 12,
인천광역시 연수구 송도동,15-10,15,10,송도코오롱더프라우3단지,129.394,202103,25,"74,700",19,2012,컨벤시아대로42번길 20,
인천광역시 연수구 송도동,22-21,22,21,송도푸르지오월드마크7단지,138.274,202103,8,"79,000",17,2010,컨벤시아대로 116,
인천광역시 연수구 송도동,19-5,19,5,송도푸르지오하버뷰,150.9032,202103,3,"128,500",22,2011,컨벤시아대로130번길 80,
인천광역시 연수구 송도동,19-5,19,5,송도푸르지오하버뷰,267.6937,202103,15,"260,000",38,2011,컨벤시아대로130번길 80,
인천광역시 연수구 송도동,19-5,19,5,송도푸르지오하버뷰,127.1238,202103,27,"100,000",12,2011,컨벤시아대로130번길 80,
인천광역시 연수구 송도동,2-7,2,7,송도풍림아이원1단지,84.7167,202103,12,"62,700",13,2005,신송로118번길 6,
인천광역시 연수구 송도동,2-7,2,7,송도풍림아이원1단지,84.7167,202103,27,"63,300",9,2005,신송로118번길 6,
인천광역시 연수구 송도동,3-10,3,10,송도풍림아이원2단지,84.94,202103,14,"65,000",5,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,3-10,3,10,송도풍림아이원2단지,84.94,202103,16,"63,000",10,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,3-10,3,10,송도풍림아이원2단지,84.94,202103,16,"66,000",17,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,3-10,3,10,송도풍림아이원2단지,84.94,202103,20,"60,000",14,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,3-10,3,10,송도풍림아이원2단지,84.94,202103,30,"63,800",7,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,3-10,3,10,송도풍림아이원2단지,84.94,202103,31,"65,500",12,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,3-13,3,13,송도풍림아이원3단지,84.94,202103,3,"61,000",12,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,3-13,3,13,송도풍림아이원3단지,84.94,202103,5,"59,000",8,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,3-13,3,13,송도풍림아이원3단지,84.94,202103,29,"55,000",15,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,2-9,2,9,송도풍림아이원4단지,84.7159,202103,2,"55,200",4,2005,신송로82번길 6,
인천광역시 연수구 송도동,2-9,2,9,송도풍림아이원4단지,84.7159,202103,13,"59,000",7,2005,신송로82번길 6,
인천광역시 연수구 송도동,2-9,2,9,송도풍림아이원4단지,84.7159,202103,23,"50,000",1,2005,신송로82번길 6,
인천광역시 연수구 송도동,2-9,2,9,송도풍림아이원4단지,84.7159,202103,28,"59,400",9,2005,신송로82번길 6,
인천광역시 연수구 송도동,3-40,3,40,송도풍림아이원6단지,156.4122,202103,7,"72,000",7,2005,해돋이로84번길 10,
인천광역시 연수구 송도동,3-40,3,40,송도풍림아이원6단지,130.5791,202103,13,"67,500",1,2005,해돋이로84번길 10,
인천광역시 연수구 송도동,3-40,3,40,송도풍림아이원6단지,156.4122,202103,16,"74,000",6,2005,해돋이로84번길 10,
인천광역시 연수구 송도동,3-44,3,44,송도한진해모로,84.1224,202103,6,"66,000",2,2006,해돋이로6번길 33,
인천광역시 연수구 송도동,3-44,3,44,송도한진해모로,101.8519,202103,9,"73,900",14,2006,해돋이로6번길 33,
인천광역시 연수구 송도동,3-44,3,44,송도한진해모로,84.9574,202103,31,"67,500",17,2006,해돋이로6번길 33,
인천광역시 연수구 송도동,22-18,22,18,스위트리아 송도,49.5896,202103,1,"27,500",7,2017,컨벤시아대로130번길 12,
인천광역시 연수구 송도동,22-18,22,18,스위트리아 송도,49.5896,202103,17,"27,900",4,2017,컨벤시아대로130번길 12,20210421
인천광역시 연수구 송도동,22-18,22,18,스위트리아 송도,49.5896,202103,17,"27,900",4,2017,컨벤시아대로130번길 12,
인천광역시 연수구 송도동,22-18,22,18,스위트리아 송도,49.9833,202103,26,"29,700",9,2017,컨벤시아대로130번길 12,
인천광역시 연수구 송도동,22-18,22,18,스위트리아 송도,49.9833,202103,27,"29,000",7,2017,컨벤시아대로130번길 12,
인천광역시 연수구 송도동,3-46,3,46,아이파크송도,101.8545,202103,12,"72,000",4,2005,해돋이로6번길 7,
인천광역시 연수구 송도동,3-46,3,46,아이파크송도,101.617,202103,31,"74,900",9,2005,해돋이로6번길 7,
인천광역시 연수구 송도동,2-5,2,5,위드프리상뜨,120.06,202103,5,"49,500",15,2006,신송로118번길 9,
인천광역시 연수구 송도동,21-64,21,64,인천송도힐스테이트5단지,170.055,202103,13,"88,000",10,2011,컨벤시아대로 90,
인천광역시 연수구 송도동,21-65,21,65,인천송도힐스테이트6단지,142.1275,202103,9,"78,000",18,2011,컨벤시아대로 100,
인천광역시 연수구 송도동,21-65,21,65,인천송도힐스테이트6단지,173.295,202103,11,"85,000",10,2011,컨벤시아대로 100,
인천광역시 연수구 송도동,21-65,21,65,인천송도힐스테이트6단지,173.295,202103,12,"77,500",19,2011,컨벤시아대로 100,
인천광역시 연수구 송도동,157,157,0,해모로월드뷰,84.9207,202103,3,"84,000",17,2012,송도과학로27번길 30,
인천광역시 연수구 송도동,310-1,310,1,호반베르디움 에듀시티,75.9833,202103,5,"58,000",34,2020,랜드마크로 110,
인천광역시 연수구 송도동,310-1,310,1,호반베르디움 에듀시티,84.795,202103,21,"64,000",32,2020,랜드마크로 110,
인천광역시 연수구 송도동,397-11,397,11,힐스테이트레이크송도1차,84.97,202103,7,"93,000",14,2019,아카데미로312번길 177,
인천광역시 연수구 연수동,633,633,0,대동,75.12,202103,3,"38,500",14,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,3,"28,000",8,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,5,"24,000",8,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,75.12,202103,7,"34,850",1,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,7,"29,900",14,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,13,"26,800",2,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,17,"29,500",11,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,17,"29,300",11,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,17,"29,500",6,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,20,"30,000",9,1993,벚꽃로 172,
인천광역시 연수구 연수동,633,633,0,대동,52.14,202103,22,"29,500",8,1993,벚꽃로 172,
인천광역시 연수구 연수동,540,540,0,문남마을,49.24,202103,6,"21,800",3,1994,함박뫼로 100,
인천광역시 연수구 연수동,540,540,0,문남마을,49.24,202103,6,"19,850",4,1994,함박뫼로 100,
인천광역시 연수구 연수동,540,540,0,문남마을,49.24,202103,9,"21,000",3,1994,함박뫼로 100,
인천광역시 연수구 연수동,540,540,0,문남마을,49.24,202103,19,"22,000",2,1994,함박뫼로 100,
인천광역시 연수구 연수동,540,540,0,문남마을,49.24,202103,29,"23,000",5,1994,함박뫼로 100,
인천광역시 연수구 연수동,538,538,0,성일,39.74,202103,1,"15,500",8,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,39.74,202103,8,"16,800",4,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,59.75,202103,9,"20,500",1,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,39.74,202103,13,"18,700",9,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,39.74,202103,17,"17,500",4,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,59.75,202103,20,"22,000",6,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,59.75,202103,27,"23,000",12,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,39.74,202103,27,"17,300",1,1994,새말로 20,
인천광역시 연수구 연수동,538,538,0,성일,59.75,202103,29,"19,000",11,1994,새말로 20,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,2,"18,000",10,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,2,"19,500",4,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,2,"19,500",7,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,5,"20,000",10,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,36.27,202103,8,"13,500",5,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,9,"21,800",13,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,15,"22,000",6,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,18,"21,900",6,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,20,"17,500",15,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,26,"23,500",8,1997,새말로 134,
인천광역시 연수구 연수동,578-1,578,1,세경,51.75,202103,30,"22,000",5,1997,새말로 134,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,2,"18,500",2,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,4,"20,500",14,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,6,"19,500",6,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,6,"21,700",13,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,7,"18,900",1,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,8,"22,000",5,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,8,"16,000",13,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,9,"18,800",1,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,13,"19,900",2,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,14,"22,000",7,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,16,"20,000",6,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,16,"22,000",2,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,17,"24,000",14,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,18,"24,500",12,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,20,"20,500",2,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,22,"20,800",12,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,25,"24,000",15,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,27,"21,500",14,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,솔밭마을아파트,49.56,202103,27,"24,850",12,1993,원인재로 232,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",50.67,202103,2,"18,500",10,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202103,4,"11,900",11,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202103,6,"13,000",4,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202103,6,"13,300",15,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202103,10,"14,000",9,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202103,11,"13,000",11,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202103,29,"14,800",12,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",26.82,202103,29,"15,000",9,1992,원인재로 212,
인천광역시 연수구 연수동,582-2,582,2,"승기마을,연수1차시영",50.67,202103,30,"22,500",4,1992,원인재로 212,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,2,"18,300",11,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,41.3,202103,3,"17,400",7,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,41.3,202103,4,"19,800",14,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,5,"18,500",4,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,6,"19,950",14,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,41.3,202103,13,"18,500",15,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,16,"18,000",5,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,19,"21,000",6,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,41.3,202103,19,"19,000",1,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,21,"18,600",13,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,23,"20,000",5,1992,원인재로 315,
인천광역시 연수구 연수동,533,533,0,연수주공2차,49.94,202103,31,"20,000",6,1992,원인재로 315,
인천광역시 연수구 연수동,593,593,0,연수푸르지오2단지,122.51,202103,15,"47,000",15,2011,벚꽃로 130-4,
인천광역시 연수구 연수동,596,596,0,연수푸르지오3단지,84.85,202103,5,"43,000",19,2011,먼우금로 218,
인천광역시 연수구 연수동,577,577,0,영남,84.8,202103,8,"27,000",6,1992,새말로 111,
인천광역시 연수구 연수동,577,577,0,영남,84.94,202103,17,"24,500",1,1992,새말로 111,
인천광역시 연수구 연수동,635,635,0,우성1,101.97,202103,6,"42,000",4,1994,청능대로 175,
인천광역시 연수구 연수동,635,635,0,우성1,101.97,202103,17,"47,000",18,1994,청능대로 175,
인천광역시 연수구 연수동,635,635,0,우성1,101.97,202103,27,"53,800",17,1994,청능대로 175,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,1,"18,500",1,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,1,"22,000",16,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,84.78,202103,4,"44,000",7,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,4,"22,000",13,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,5,"21,900",17,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,59.59,202103,6,"34,500",13,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,6,"21,000",6,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,13,"22,000",11,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,59.59,202103,13,"40,000",24,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,59.59,202103,16,"39,500",25,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,59.59,202103,17,"40,000",9,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,20,"21,000",9,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,59.59,202103,27,"37,500",7,1994,원인재로 180,
인천광역시 연수구 연수동,634,634,0,우성2,40.5,202103,27,"21,450",15,1994,원인재로 180,
인천광역시 연수구 연수동,535-2,535,2,우주,84.975,202103,12,"27,000",3,1992,함박뫼로 115,
인천광역시 연수구 연수동,534,534,0,유천,60.07,202103,3,"23,500",9,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,84.87,202103,5,"34,800",13,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,60.07,202103,6,"25,000",11,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,60.07,202103,11,"25,900",12,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,84.87,202103,13,"34,000",5,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,84.87,202103,17,"34,700",5,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,60.07,202103,18,"25,800",2,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,84.87,202103,23,"34,700",3,1993,먼우금로 302,
인천광역시 연수구 연수동,534,534,0,유천,84.87,202103,26,"35,700",13,1993,먼우금로 302,
인천광역시 연수구 연수동,535-2,535,2,인향,84.975,202103,20,"23,700",1,1992,함박뫼로 123,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,1,"19,000",13,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,1,"20,000",2,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,1,"19,000",7,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,3,"19,500",8,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,5,"20,000",13,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,6,"19,700",14,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,6,"20,300",5,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,6,"21,300",6,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,6,"20,500",9,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,6,"21,000",2,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,9,"21,000",12,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,10,"21,200",10,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,14,"21,400",11,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,14,"20,800",2,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,15,"20,000",5,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,18,"21,500",10,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,20,"20,400",15,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,22,"21,000",5,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,22,"21,250",14,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,23,"21,200",7,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,25,"17,400",8,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,26,"19,200",14,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,27,"21,500",4,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,27,"21,500",8,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,27,"21,700",5,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,29,"21,900",6,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,29,"21,000",6,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,30,"21,000",5,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,30,"21,400",8,1993,새말로 154,
인천광역시 연수구 연수동,578-2,578,2,주공3,44.66,202103,31,"22,950",10,1993,새말로 154,
인천광역시 연수구 연수동,535-2,535,2,태경,84.945,202103,4,"22,400",1,1992,먼우금로 299,
인천광역시 연수구 연수동,576,576,0,태산,84.56,202103,1,"34,500",13,1993,먼우금로 282,
인천광역시 연수구 연수동,576,576,0,태산,84.56,202103,6,"35,500",13,1993,먼우금로 282,
인천광역시 연수구 연수동,576,576,0,태산,84.56,202103,11,"36,500",5,1993,먼우금로 282,
인천광역시 연수구 연수동,576,576,0,태산,84.56,202103,13,"34,500",8,1993,먼우금로 282,
인천광역시 연수구 연수동,576,576,0,태산,84.56,202103,31,"37,900",5,1993,먼우금로 282,
인천광역시 연수구 연수동,582,582,0,풍림1,84.96,202103,6,"36,000",7,1992,함박뫼로 250,
인천광역시 연수구 연수동,582,582,0,풍림1,84.96,202103,12,"30,000",7,1992,함박뫼로 250,
인천광역시 연수구 연수동,537,537,0,효정,84.95,202103,9,"34,500",7,1993,새말로 6,
인천광역시 연수구 연수동,537,537,0,효정,84.95,202103,27,"32,800",13,1993,새말로 6,
인천광역시 연수구 연수동,537,537,0,효정,84.95,202103,30,"35,000",1,1993,새말로 6,
인천광역시 연수구 옥련동,626,626,0,럭키송도,101.49,202103,2,"32,500",18,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202103,4,"27,900",2,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202103,7,"27,500",2,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202103,12,"23,900",2,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202103,12,"28,300",3,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202103,13,"24,000",16,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202103,13,"24,600",12,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202103,13,"24,000",15,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202103,15,"28,000",15,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202103,15,"24,700",10,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202103,17,"32,500",6,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202103,18,"34,450",14,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,101.49,202103,18,"40,000",5,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,134.94,202103,19,"40,000",9,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,84.765,202103,20,"30,000",7,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202103,24,"25,500",6,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,68.61,202103,27,"26,000",17,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,626,626,0,럭키송도,134.94,202103,27,"41,800",12,1993,능허대로79번길 30,
인천광역시 연수구 옥련동,630,630,0,백산,59.76,202103,3,"18,500",23,1994,한나루로79번길 11,
인천광역시 연수구 옥련동,630,630,0,백산,59.76,202103,6,"19,500",5,1994,한나루로79번길 11,
인천광역시 연수구 옥련동,630,630,0,백산,59.76,202103,13,"20,000",5,1994,한나루로79번길 11,20210412
인천광역시 연수구 옥련동,638-1,638,1,백산2,59.98,202103,12,"22,500",21,1997,능허대로123번길 8,
인천광역시 연수구 옥련동,638-1,638,1,백산2,84.8,202103,20,"25,500",4,1997,능허대로123번길 8,
인천광역시 연수구 옥련동,638-1,638,1,백산2,84.8,202103,31,"31,000",20,1997,능허대로123번길 8,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,4,"23,500",12,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,84.97,202103,5,"34,500",14,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,5,"22,950",7,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,5,"23,900",7,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,11,"23,800",1,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,13,"25,000",4,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,17,"25,000",9,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,17,"24,500",12,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,20,"23,500",17,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,23,"23,500",3,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,24,"24,000",7,1996,독배로40번길 18,
인천광역시 연수구 옥련동,634-1,634,1,삼성,59.98,202103,28,"25,000",7,1996,독배로40번길 18,
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,2,"24,000",18,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,8,"23,400",11,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,74.055,202103,8,"30,500",7,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,8,"22,400",15,1995,청량로185번길 16,
인천광역시 연수구 옥련동,632,632,0,서해,59.885,202103,9,"24,500",4,1995,청량로185번길 16,
